Value,StationName,ParameterName,ReadingDate
2.06,Sherwood Park,Total Hydrocarbons,2026-03-30T20:00:00-06:00
1.0,Sherwood Park,Wind Speed,2026-03-30T20:00:00-06:00
0.034,Sherwood Park,Ozone,2026-03-30T20:00:00-06:00
0.009,Sherwood Park,Nitrogen Dioxide,2026-03-30T20:00:00-06:00
0.004,Sherwood Park,Sulphur Dioxide,2026-03-30T20:00:00-06:00
0.0,Sherwood Park,Hydrogen Sulphide,2026-03-30T20:00:00-06:00
3.0,Sherwood Park,,2026-03-30T20:00:00-06:00
0.0,Sherwood Park,Hydrogen Sulphide,2026-03-30T19:00:00-06:00
0.002,Sherwood Park,Nitric Oxide,2026-03-30T19:00:00-06:00
0.008,Sherwood Park,Sulphur Dioxide,2026-03-30T19:00:00-06:00
3.0,Sherwood Park,,2026-03-30T19:00:00-06:00
0.038,Sherwood Park,Ozone,2026-03-30T19:00:00-06:00
143.0,Sherwood Park,Wind Direction,2026-03-30T19:00:00-06:00
2.03,Sherwood Park,Total Hydrocarbons,2026-03-30T19:00:00-06:00
-1.0,Sherwood Park,Outdoor Temperature,2026-03-30T19:00:00-06:00
0.007,Sherwood Park,Nitrogen Dioxide,2026-03-30T19:00:00-06:00
7.0,Sherwood Park,Fine Particulate Matter,2026-03-30T19:00:00-06:00
3.0,Sherwood Park,Wind Speed,2026-03-30T19:00:00-06:00
0.009,Sherwood Park,Total Oxides of Nitrogen,2026-03-30T19:00:00-06:00
0.007,Sherwood Park,Total Oxides of Nitrogen,2026-03-30T18:00:00-06:00
0.0,Sherwood Park,Hydrogen Sulphide,2026-03-30T18:00:00-06:00
3.0,Sherwood Park,,2026-03-30T18:00:00-06:00
-1.0,Sherwood Park,Outdoor Temperature,2026-03-30T18:00:00-06:00
5.0,Sherwood Park,Wind Speed,2026-03-30T18:00:00-06:00
8.4,Sherwood Park,Fine Particulate Matter,2026-03-30T18:00:00-06:00
0.002,Sherwood Park,Nitric Oxide,2026-03-30T18:00:00-06:00
0.005,Sherwood Park,Sulphur Dioxide,2026-03-30T18:00:00-06:00
113.0,Sherwood Park,Wind Direction,2026-03-30T18:00:00-06:00
0.005,Sherwood Park,Nitrogen Dioxide,2026-03-30T18:00:00-06:00
2.02,Sherwood Park,Total Hydrocarbons,2026-03-30T18:00:00-06:00
0.039,Sherwood Park,Ozone,2026-03-30T18:00:00-06:00
0.0,Sherwood Park,Hydrogen Sulphide,2026-03-30T17:00:00-06:00
3.0,Sherwood Park,,2026-03-30T17:00:00-06:00
0.006,Sherwood Park,Nitrogen Dioxide,2026-03-30T17:00:00-06:00
0.003,Sherwood Park,Nitric Oxide,2026-03-30T17:00:00-06:00
8.2,Sherwood Park,Fine Particulate Matter,2026-03-30T17:00:00-06:00
2.03,Sherwood Park,Total Hydrocarbons,2026-03-30T17:00:00-06:00
0.006,Sherwood Park,Sulphur Dioxide,2026-03-30T17:00:00-06:00
5.0,Sherwood Park,Wind Speed,2026-03-30T17:00:00-06:00
153.0,Sherwood Park,Wind Direction,2026-03-30T17:00:00-06:00
0.038,Sherwood Park,Ozone,2026-03-30T17:00:00-06:00
-2.0,Sherwood Park,Outdoor Temperature,2026-03-30T17:00:00-06:00
0.008,Sherwood Park,Total Oxides of Nitrogen,2026-03-30T17:00:00-06:00
0.0,Sherwood Park,Hydrogen Sulphide,2026-03-30T16:00:00-06:00
3.0,Sherwood Park,,2026-03-30T16:00:00-06:00
7.4,Sherwood Park,Fine Particulate Matter,2026-03-30T16:00:00-06:00
0.004,Sherwood Park,Nitrogen Dioxide,2026-03-30T16:00:00-06:00
7.0,Sherwood Park,Wind Speed,2026-03-30T16:00:00-06:00
1.98,Sherwood Park,Total Hydrocarbons,2026-03-30T16:00:00-06:00
0.002,Sherwood Park,Nitric Oxide,2026-03-30T16:00:00-06:00
0.038,Sherwood Park,Ozone,2026-03-30T16:00:00-06:00
0.005,Sherwood Park,Sulphur Dioxide,2026-03-30T16:00:00-06:00
281.0,Sherwood Park,Wind Direction,2026-03-30T16:00:00-06:00
-2.0,Sherwood Park,Outdoor Temperature,2026-03-30T16:00:00-06:00
0.007,Sherwood Park,Total Oxides of Nitrogen,2026-03-30T16:00:00-06:00
3.0,Sherwood Park,,2026-03-30T15:00:00-06:00
0.003,Sherwood Park,Nitric Oxide,2026-03-30T15:00:00-06:00
0.007,Sherwood Park,Total Oxides of Nitrogen,2026-03-30T15:00:00-06:00
0.004,Sherwood Park,Nitrogen Dioxide,2026-03-30T15:00:00-06:00
1.98,Sherwood Park,Total Hydrocarbons,2026-03-30T15:00:00-06:00
-2.0,Sherwood Park,Outdoor Temperature,2026-03-30T15:00:00-06:00
0.036,Sherwood Park,Ozone,2026-03-30T15:00:00-06:00
287.0,Sherwood Park,Wind Direction,2026-03-30T15:00:00-06:00
7.2,Sherwood Park,Fine Particulate Matter,2026-03-30T15:00:00-06:00
8.0,Sherwood Park,Wind Speed,2026-03-30T15:00:00-06:00
0.006,Sherwood Park,Sulphur Dioxide,2026-03-30T15:00:00-06:00
0.0,Sherwood Park,Hydrogen Sulphide,2026-03-30T15:00:00-06:00
0.037,Sherwood Park,Ozone,2026-03-30T14:00:00-06:00
8.0,Sherwood Park,Wind Speed,2026-03-30T14:00:00-06:00
-3.0,Sherwood Park,Outdoor Temperature,2026-03-30T14:00:00-06:00
2.02,Sherwood Park,Total Hydrocarbons,2026-03-30T14:00:00-06:00
0.004,Sherwood Park,Nitric Oxide,2026-03-30T14:00:00-06:00
303.0,Sherwood Park,Wind Direction,2026-03-30T14:00:00-06:00
0.007,Sherwood Park,Sulphur Dioxide,2026-03-30T14:00:00-06:00
0.005,Sherwood Park,Nitrogen Dioxide,2026-03-30T14:00:00-06:00
8.5,Sherwood Park,Fine Particulate Matter,2026-03-30T14:00:00-06:00
3.0,Sherwood Park,,2026-03-30T14:00:00-06:00
0.0,Sherwood Park,Hydrogen Sulphide,2026-03-30T14:00:00-06:00
0.009,Sherwood Park,Total Oxides of Nitrogen,2026-03-30T14:00:00-06:00
0.007,Sherwood Park,Nitric Oxide,2026-03-30T13:00:00-06:00
2.05,Sherwood Park,Total Hydrocarbons,2026-03-30T13:00:00-06:00
3.0,Sherwood Park,,2026-03-30T13:00:00-06:00
0.011,Sherwood Park,Sulphur Dioxide,2026-03-30T13:00:00-06:00
10.1,Sherwood Park,Fine Particulate Matter,2026-03-30T13:00:00-06:00
286.0,Sherwood Park,Wind Direction,2026-03-30T13:00:00-06:00
-4.0,Sherwood Park,Outdoor Temperature,2026-03-30T13:00:00-06:00
0.009,Sherwood Park,Nitrogen Dioxide,2026-03-30T13:00:00-06:00
6.0,Sherwood Park,Wind Speed,2026-03-30T13:00:00-06:00
0.0,Sherwood Park,Hydrogen Sulphide,2026-03-30T13:00:00-06:00
0.035,Sherwood Park,Ozone,2026-03-30T13:00:00-06:00
0.015,Sherwood Park,Total Oxides of Nitrogen,2026-03-30T13:00:00-06:00
3.0,Sherwood Park,,2026-03-30T12:00:00-06:00
-6.0,Sherwood Park,Outdoor Temperature,2026-03-30T12:00:00-06:00
0.01,Sherwood Park,Nitric Oxide,2026-03-30T12:00:00-06:00
5.0,Sherwood Park,Wind Speed,2026-03-30T12:00:00-06:00
0.028,Sherwood Park,Ozone,2026-03-30T12:00:00-06:00
295.0,Sherwood Park,Wind Direction,2026-03-30T12:00:00-06:00
15.4,Sherwood Park,Fine Particulate Matter,2026-03-30T12:00:00-06:00
0.005,Sherwood Park,Sulphur Dioxide,2026-03-30T12:00:00-06:00
0.015,Sherwood Park,Nitrogen Dioxide,2026-03-30T12:00:00-06:00
2.17,Sherwood Park,Total Hydrocarbons,2026-03-30T12:00:00-06:00
0.0,Sherwood Park,Hydrogen Sulphide,2026-03-30T12:00:00-06:00
0.024,Sherwood Park,Total Oxides of Nitrogen,2026-03-30T12:00:00-06:00
0.01,Sherwood Park,Nitric Oxide,2026-03-30T11:00:00-06:00
281.0,Sherwood Park,Wind Direction,2026-03-30T11:00:00-06:00
0.014,Sherwood Park,Nitrogen Dioxide,2026-03-30T11:00:00-06:00
0.028,Sherwood Park,Ozone,2026-03-30T11:00:00-06:00
2.24,Sherwood Park,Total Hydrocarbons,2026-03-30T11:00:00-06:00
-6.0,Sherwood Park,Outdoor Temperature,2026-03-30T11:00:00-06:00
0.003,Sherwood Park,Sulphur Dioxide,2026-03-30T11:00:00-06:00
4.0,Sherwood Park,Wind Speed,2026-03-30T11:00:00-06:00
11.6,Sherwood Park,Fine Particulate Matter,2026-03-30T11:00:00-06:00
0.025,Sherwood Park,Total Oxides of Nitrogen,2026-03-30T11:00:00-06:00
0.0,Sherwood Park,Hydrogen Sulphide,2026-03-30T11:00:00-06:00
3.0,Sherwood Park,,2026-03-30T11:00:00-06:00
0.035,Sherwood Park,Total Oxides of Nitrogen,2026-03-30T10:00:00-06:00
0.0,Sherwood Park,Hydrogen Sulphide,2026-03-30T10:00:00-06:00
3.0,Sherwood Park,,2026-03-30T10:00:00-06:00
0.001,Sherwood Park,Sulphur Dioxide,2026-03-30T10:00:00-06:00
-8.0,Sherwood Park,Outdoor Temperature,2026-03-30T10:00:00-06:00
1.0,Sherwood Park,Wind Speed,2026-03-30T10:00:00-06:00
239.0,Sherwood Park,Wind Direction,2026-03-30T10:00:00-06:00
2.25,Sherwood Park,Total Hydrocarbons,2026-03-30T10:00:00-06:00
0.019,Sherwood Park,Ozone,2026-03-30T10:00:00-06:00
0.015,Sherwood Park,Nitric Oxide,2026-03-30T10:00:00-06:00
9.6,Sherwood Park,Fine Particulate Matter,2026-03-30T10:00:00-06:00
0.021,Sherwood Park,Nitrogen Dioxide,2026-03-30T10:00:00-06:00
0.026,Sherwood Park,Total Oxides of Nitrogen,2026-03-30T09:00:00-06:00
0.019,Sherwood Park,Ozone,2026-03-30T09:00:00-06:00
0.019,Sherwood Park,Nitrogen Dioxide,2026-03-30T09:00:00-06:00
0.0,Sherwood Park,Hydrogen Sulphide,2026-03-30T09:00:00-06:00
0.001,Sherwood Park,Sulphur Dioxide,2026-03-30T09:00:00-06:00
3.0,Sherwood Park,,2026-03-30T09:00:00-06:00
1.0,Sherwood Park,Wind Speed,2026-03-30T09:00:00-06:00
2.16,Sherwood Park,Total Hydrocarbons,2026-03-30T09:00:00-06:00
122.0,Sherwood Park,Wind Direction,2026-03-30T09:00:00-06:00
8.7,Sherwood Park,Fine Particulate Matter,2026-03-30T09:00:00-06:00
0.007,Sherwood Park,Nitric Oxide,2026-03-30T09:00:00-06:00
-9.0,Sherwood Park,Outdoor Temperature,2026-03-30T09:00:00-06:00
0.037,Sherwood Park,Total Oxides of Nitrogen,2026-03-30T08:00:00-06:00
0.0,Sherwood Park,Hydrogen Sulphide,2026-03-30T08:00:00-06:00
3.0,Sherwood Park,,2026-03-30T08:00:00-06:00
0.001,Sherwood Park,Sulphur Dioxide,2026-03-30T08:00:00-06:00
90.0,Sherwood Park,Wind Direction,2026-03-30T08:00:00-06:00
0.03,Sherwood Park,Nitrogen Dioxide,2026-03-30T08:00:00-06:00
2.21,Sherwood Park,Total Hydrocarbons,2026-03-30T08:00:00-06:00
0.008,Sherwood Park,Ozone,2026-03-30T08:00:00-06:00
-10.0,Sherwood Park,Outdoor Temperature,2026-03-30T08:00:00-06:00
1.0,Sherwood Park,Wind Speed,2026-03-30T08:00:00-06:00
9.1,Sherwood Park,Fine Particulate Matter,2026-03-30T08:00:00-06:00
0.008,Sherwood Park,Nitric Oxide,2026-03-30T08:00:00-06:00
2.2,Sherwood Park,Total Hydrocarbons,2026-03-30T07:00:00-06:00
0.021,Sherwood Park,Nitrogen Dioxide,2026-03-30T07:00:00-06:00
0.016,Sherwood Park,Ozone,2026-03-30T07:00:00-06:00
-10.0,Sherwood Park,Outdoor Temperature,2026-03-30T07:00:00-06:00
