Value,StationName,ParameterName,ReadingDate
0.0,O’Morrow Station 1,Sulphur Dioxide,2026-05-05T21:00:00-06:00
0.0,O’Morrow Station 1,Total Reduced Sulphur,2026-05-05T21:00:00-06:00
7.3,O’Morrow Station 1,Wind Speed,2026-05-05T21:00:00-06:00
107.0,O’Morrow Station 1,Wind Direction,2026-05-05T21:00:00-06:00
10.0,O’Morrow Station 1,Outdoor Temperature,2026-05-05T21:00:00-06:00
1.0,O’Morrow Station 1,Fine Particulate Matter,2026-05-05T21:00:00-06:00
24.3,O’Morrow Station 1,Relative Humidity,2026-05-05T20:00:00-06:00
4.6,O’Morrow Station 1,Wind Speed,2026-05-05T20:00:00-06:00
12.3,O’Morrow Station 1,Outdoor Temperature,2026-05-05T20:00:00-06:00
1.5,O’Morrow Station 1,Fine Particulate Matter,2026-05-05T20:00:00-06:00
0.0,O’Morrow Station 1,Total Reduced Sulphur,2026-05-05T20:00:00-06:00
0.0,O’Morrow Station 1,Sulphur Dioxide,2026-05-05T20:00:00-06:00
214.0,O’Morrow Station 1,Wind Direction,2026-05-05T20:00:00-06:00
11.0,O’Morrow Station 1,Outdoor Temperature,2026-05-05T19:00:00-06:00
1.3,O’Morrow Station 1,Fine Particulate Matter,2026-05-05T19:00:00-06:00
0.001,O’Morrow Station 1,Sulphur Dioxide,2026-05-05T19:00:00-06:00
26.2,O’Morrow Station 1,Relative Humidity,2026-05-05T19:00:00-06:00
0.0,O’Morrow Station 1,Total Reduced Sulphur,2026-05-05T19:00:00-06:00
129.0,O’Morrow Station 1,Wind Direction,2026-05-05T19:00:00-06:00
3.5,O’Morrow Station 1,Wind Speed,2026-05-05T19:00:00-06:00
10.3,O’Morrow Station 1,Outdoor Temperature,2026-05-05T18:00:00-06:00
0.9,O’Morrow Station 1,Fine Particulate Matter,2026-05-05T18:00:00-06:00
28.6,O’Morrow Station 1,Relative Humidity,2026-05-05T18:00:00-06:00
0.0,O’Morrow Station 1,Total Reduced Sulphur,2026-05-05T18:00:00-06:00
0.0,O’Morrow Station 1,Sulphur Dioxide,2026-05-05T18:00:00-06:00
76.0,O’Morrow Station 1,Wind Direction,2026-05-05T18:00:00-06:00
6.4,O’Morrow Station 1,Wind Speed,2026-05-05T18:00:00-06:00
10.1,O’Morrow Station 1,Outdoor Temperature,2026-05-05T17:00:00-06:00
0.8,O’Morrow Station 1,Fine Particulate Matter,2026-05-05T17:00:00-06:00
0.001,O’Morrow Station 1,Sulphur Dioxide,2026-05-05T17:00:00-06:00
29.4,O’Morrow Station 1,Relative Humidity,2026-05-05T17:00:00-06:00
0.0,O’Morrow Station 1,Total Reduced Sulphur,2026-05-05T17:00:00-06:00
88.0,O’Morrow Station 1,Wind Direction,2026-05-05T17:00:00-06:00
7.3,O’Morrow Station 1,Wind Speed,2026-05-05T17:00:00-06:00
9.9,O’Morrow Station 1,Outdoor Temperature,2026-05-05T16:00:00-06:00
0.8,O’Morrow Station 1,Fine Particulate Matter,2026-05-05T16:00:00-06:00
0.0,O’Morrow Station 1,Total Reduced Sulphur,2026-05-05T16:00:00-06:00
262.0,O’Morrow Station 1,Wind Direction,2026-05-05T16:00:00-06:00
8.7,O’Morrow Station 1,Wind Speed,2026-05-05T16:00:00-06:00
0.001,O’Morrow Station 1,Sulphur Dioxide,2026-05-05T16:00:00-06:00
30.4,O’Morrow Station 1,Relative Humidity,2026-05-05T16:00:00-06:00
8.6,O’Morrow Station 1,Wind Speed,2026-05-05T15:00:00-06:00
9.8,O’Morrow Station 1,Outdoor Temperature,2026-05-05T15:00:00-06:00
0.7,O’Morrow Station 1,Fine Particulate Matter,2026-05-05T15:00:00-06:00
0.0,O’Morrow Station 1,Total Reduced Sulphur,2026-05-05T15:00:00-06:00
244.0,O’Morrow Station 1,Wind Direction,2026-05-05T15:00:00-06:00
31.4,O’Morrow Station 1,Relative Humidity,2026-05-05T15:00:00-06:00
