Value,StationName,ParameterName,ReadingDate
2.0,Hinton-Hillcrest,,2026-02-06T01:00:00-07:00
0.024,Hinton-Hillcrest,Ozone,2026-02-06T01:00:00-07:00
2.9,Hinton-Hillcrest,Fine Particulate Matter,2026-02-06T01:00:00-07:00
302.0,Hinton-Hillcrest,Wind Direction,2026-02-06T01:00:00-07:00
3.7,Hinton-Hillcrest,Wind Speed,2026-02-06T01:00:00-07:00
1.9,Hinton-Hillcrest,Outdoor Temperature,2026-02-06T01:00:00-07:00
58.5,Hinton-Hillcrest,Relative Humidity,2026-02-06T01:00:00-07:00
0.0,Hinton-Hillcrest,Total Reduced Sulphur,2026-02-06T01:00:00-07:00
0.0,Hinton-Hillcrest,Nitric Oxide,2026-02-06T01:00:00-07:00
0.0,Hinton-Hillcrest,Sulphur Dioxide,2026-02-06T01:00:00-07:00
0.006,Hinton-Hillcrest,Total Oxides of Nitrogen,2026-02-06T01:00:00-07:00
0.006,Hinton-Hillcrest,Nitrogen Dioxide,2026-02-06T01:00:00-07:00
6.4,Hinton-Hillcrest,Wind Speed,2026-02-06T00:00:00-07:00
193.0,Hinton-Hillcrest,Wind Direction,2026-02-06T00:00:00-07:00
47.7,Hinton-Hillcrest,Relative Humidity,2026-02-06T00:00:00-07:00
0.002,Hinton-Hillcrest,Total Oxides of Nitrogen,2026-02-06T00:00:00-07:00
4.4,Hinton-Hillcrest,Outdoor Temperature,2026-02-06T00:00:00-07:00
0.031,Hinton-Hillcrest,Ozone,2026-02-06T00:00:00-07:00
2.0,Hinton-Hillcrest,,2026-02-06T00:00:00-07:00
0.002,Hinton-Hillcrest,Nitrogen Dioxide,2026-02-06T00:00:00-07:00
1.7,Hinton-Hillcrest,Fine Particulate Matter,2026-02-06T00:00:00-07:00
0.0,Hinton-Hillcrest,Nitric Oxide,2026-02-06T00:00:00-07:00
0.0,Hinton-Hillcrest,Total Reduced Sulphur,2026-02-06T00:00:00-07:00
0.0,Hinton-Hillcrest,Sulphur Dioxide,2026-02-06T00:00:00-07:00
4.9,Hinton-Hillcrest,Outdoor Temperature,2026-02-05T23:00:00-07:00
47.7,Hinton-Hillcrest,Relative Humidity,2026-02-05T23:00:00-07:00
0.0,Hinton-Hillcrest,Sulphur Dioxide,2026-02-05T23:00:00-07:00
0.0,Hinton-Hillcrest,Nitric Oxide,2026-02-05T23:00:00-07:00
0.0,Hinton-Hillcrest,Total Reduced Sulphur,2026-02-05T23:00:00-07:00
0.004,Hinton-Hillcrest,Total Oxides of Nitrogen,2026-02-05T23:00:00-07:00
201.0,Hinton-Hillcrest,Wind Direction,2026-02-05T23:00:00-07:00
2.0,Hinton-Hillcrest,,2026-02-05T23:00:00-07:00
7.2,Hinton-Hillcrest,Wind Speed,2026-02-05T23:00:00-07:00
0.004,Hinton-Hillcrest,Nitrogen Dioxide,2026-02-05T23:00:00-07:00
3.3,Hinton-Hillcrest,Fine Particulate Matter,2026-02-05T23:00:00-07:00
0.029,Hinton-Hillcrest,Ozone,2026-02-05T23:00:00-07:00
4.1,Hinton-Hillcrest,Outdoor Temperature,2026-02-05T22:00:00-07:00
267.0,Hinton-Hillcrest,Wind Direction,2026-02-05T22:00:00-07:00
53.0,Hinton-Hillcrest,Relative Humidity,2026-02-05T22:00:00-07:00
3.0,Hinton-Hillcrest,Wind Speed,2026-02-05T22:00:00-07:00
0.008,Hinton-Hillcrest,Total Oxides of Nitrogen,2026-02-05T22:00:00-07:00
0.0,Hinton-Hillcrest,Total Reduced Sulphur,2026-02-05T22:00:00-07:00
0.0,Hinton-Hillcrest,Nitric Oxide,2026-02-05T22:00:00-07:00
0.0,Hinton-Hillcrest,Sulphur Dioxide,2026-02-05T22:00:00-07:00
4.1,Hinton-Hillcrest,Fine Particulate Matter,2026-02-05T22:00:00-07:00
0.008,Hinton-Hillcrest,Nitrogen Dioxide,2026-02-05T22:00:00-07:00
0.023,Hinton-Hillcrest,Ozone,2026-02-05T22:00:00-07:00
2.0,Hinton-Hillcrest,,2026-02-05T22:00:00-07:00
2.0,Hinton-Hillcrest,,2026-02-05T21:00:00-07:00
5.3,Hinton-Hillcrest,Outdoor Temperature,2026-02-05T21:00:00-07:00
2.5,Hinton-Hillcrest,Wind Speed,2026-02-05T21:00:00-07:00
0.0,Hinton-Hillcrest,Total Reduced Sulphur,2026-02-05T21:00:00-07:00
0.0,Hinton-Hillcrest,Nitric Oxide,2026-02-05T21:00:00-07:00
0.0,Hinton-Hillcrest,Sulphur Dioxide,2026-02-05T21:00:00-07:00
0.026,Hinton-Hillcrest,Ozone,2026-02-05T21:00:00-07:00
0.007,Hinton-Hillcrest,Nitrogen Dioxide,2026-02-05T21:00:00-07:00
4.7,Hinton-Hillcrest,Fine Particulate Matter,2026-02-05T21:00:00-07:00
46.1,Hinton-Hillcrest,Relative Humidity,2026-02-05T21:00:00-07:00
52.0,Hinton-Hillcrest,Wind Direction,2026-02-05T21:00:00-07:00
0.007,Hinton-Hillcrest,Total Oxides of Nitrogen,2026-02-05T21:00:00-07:00
8.1,Hinton-Hillcrest,Outdoor Temperature,2026-02-05T20:00:00-07:00
34.2,Hinton-Hillcrest,Relative Humidity,2026-02-05T20:00:00-07:00
0.004,Hinton-Hillcrest,Total Oxides of Nitrogen,2026-02-05T20:00:00-07:00
177.0,Hinton-Hillcrest,Wind Direction,2026-02-05T20:00:00-07:00
4.3,Hinton-Hillcrest,Wind Speed,2026-02-05T20:00:00-07:00
0.0,Hinton-Hillcrest,Sulphur Dioxide,2026-02-05T20:00:00-07:00
0.0,Hinton-Hillcrest,Nitric Oxide,2026-02-05T20:00:00-07:00
0.0,Hinton-Hillcrest,Total Reduced Sulphur,2026-02-05T20:00:00-07:00
3.0,Hinton-Hillcrest,Fine Particulate Matter,2026-02-05T20:00:00-07:00
0.004,Hinton-Hillcrest,Nitrogen Dioxide,2026-02-05T20:00:00-07:00
0.032,Hinton-Hillcrest,Ozone,2026-02-05T20:00:00-07:00
2.0,Hinton-Hillcrest,,2026-02-05T20:00:00-07:00
2.0,Hinton-Hillcrest,,2026-02-05T19:00:00-07:00
9.5,Hinton-Hillcrest,Wind Speed,2026-02-05T19:00:00-07:00
0.001,Hinton-Hillcrest,Total Oxides of Nitrogen,2026-02-05T19:00:00-07:00
0.001,Hinton-Hillcrest,Nitrogen Dioxide,2026-02-05T19:00:00-07:00
0.0,Hinton-Hillcrest,Total Reduced Sulphur,2026-02-05T19:00:00-07:00
0.0,Hinton-Hillcrest,Nitric Oxide,2026-02-05T19:00:00-07:00
0.0,Hinton-Hillcrest,Sulphur Dioxide,2026-02-05T19:00:00-07:00
27.3,Hinton-Hillcrest,Relative Humidity,2026-02-05T19:00:00-07:00
10.8,Hinton-Hillcrest,Outdoor Temperature,2026-02-05T19:00:00-07:00
0.037,Hinton-Hillcrest,Ozone,2026-02-05T19:00:00-07:00
206.0,Hinton-Hillcrest,Wind Direction,2026-02-05T19:00:00-07:00
2.1,Hinton-Hillcrest,Fine Particulate Matter,2026-02-05T19:00:00-07:00
223.0,Hinton-Hillcrest,Wind Direction,2026-02-05T18:00:00-07:00
0.039,Hinton-Hillcrest,Ozone,2026-02-05T18:00:00-07:00
1.9,Hinton-Hillcrest,Fine Particulate Matter,2026-02-05T18:00:00-07:00
13.5,Hinton-Hillcrest,Wind Speed,2026-02-05T18:00:00-07:00
24.0,Hinton-Hillcrest,Relative Humidity,2026-02-05T18:00:00-07:00
12.7,Hinton-Hillcrest,Outdoor Temperature,2026-02-05T18:00:00-07:00
0.0,Hinton-Hillcrest,Sulphur Dioxide,2026-02-05T18:00:00-07:00
0.0,Hinton-Hillcrest,Nitric Oxide,2026-02-05T18:00:00-07:00
0.0,Hinton-Hillcrest,Total Reduced Sulphur,2026-02-05T18:00:00-07:00
0.001,Hinton-Hillcrest,Nitrogen Dioxide,2026-02-05T18:00:00-07:00
0.001,Hinton-Hillcrest,Total Oxides of Nitrogen,2026-02-05T18:00:00-07:00
2.0,Hinton-Hillcrest,,2026-02-05T18:00:00-07:00
2.0,Hinton-Hillcrest,,2026-02-05T17:00:00-07:00
0.039,Hinton-Hillcrest,Ozone,2026-02-05T17:00:00-07:00
0.001,Hinton-Hillcrest,Nitrogen Dioxide,2026-02-05T17:00:00-07:00
0.0,Hinton-Hillcrest,Total Reduced Sulphur,2026-02-05T17:00:00-07:00
0.0,Hinton-Hillcrest,Total Oxides of Nitrogen,2026-02-05T17:00:00-07:00
0.0,Hinton-Hillcrest,Nitric Oxide,2026-02-05T17:00:00-07:00
0.0,Hinton-Hillcrest,Sulphur Dioxide,2026-02-05T17:00:00-07:00
2.3,Hinton-Hillcrest,Fine Particulate Matter,2026-02-05T17:00:00-07:00
23.2,Hinton-Hillcrest,Relative Humidity,2026-02-05T17:00:00-07:00
13.7,Hinton-Hillcrest,Outdoor Temperature,2026-02-05T17:00:00-07:00
221.0,Hinton-Hillcrest,Wind Direction,2026-02-05T17:00:00-07:00
18.1,Hinton-Hillcrest,Wind Speed,2026-02-05T17:00:00-07:00
2.0,Hinton-Hillcrest,,2026-02-05T16:00:00-07:00
14.5,Hinton-Hillcrest,Outdoor Temperature,2026-02-05T16:00:00-07:00
0.0,Hinton-Hillcrest,Total Reduced Sulphur,2026-02-05T16:00:00-07:00
0.0,Hinton-Hillcrest,Nitrogen Dioxide,2026-02-05T16:00:00-07:00
0.0,Hinton-Hillcrest,Total Oxides of Nitrogen,2026-02-05T16:00:00-07:00
0.0,Hinton-Hillcrest,Nitric Oxide,2026-02-05T16:00:00-07:00
0.0,Hinton-Hillcrest,Sulphur Dioxide,2026-02-05T16:00:00-07:00
20.5,Hinton-Hillcrest,Wind Speed,2026-02-05T16:00:00-07:00
22.5,Hinton-Hillcrest,Relative Humidity,2026-02-05T16:00:00-07:00
220.0,Hinton-Hillcrest,Wind Direction,2026-02-05T16:00:00-07:00
0.039,Hinton-Hillcrest,Ozone,2026-02-05T16:00:00-07:00
1.9,Hinton-Hillcrest,Fine Particulate Matter,2026-02-05T16:00:00-07:00
2.0,Hinton-Hillcrest,,2026-02-05T15:00:00-07:00
0.039,Hinton-Hillcrest,Ozone,2026-02-05T15:00:00-07:00
0.0,Hinton-Hillcrest,Total Reduced Sulphur,2026-02-05T15:00:00-07:00
0.0,Hinton-Hillcrest,Nitrogen Dioxide,2026-02-05T15:00:00-07:00
0.0,Hinton-Hillcrest,Total Oxides of Nitrogen,2026-02-05T15:00:00-07:00
0.0,Hinton-Hillcrest,Nitric Oxide,2026-02-05T15:00:00-07:00
0.0,Hinton-Hillcrest,Sulphur Dioxide,2026-02-05T15:00:00-07:00
225.0,Hinton-Hillcrest,Wind Direction,2026-02-05T15:00:00-07:00
1.8,Hinton-Hillcrest,Fine Particulate Matter,2026-02-05T15:00:00-07:00
21.9,Hinton-Hillcrest,Wind Speed,2026-02-05T15:00:00-07:00
15.1,Hinton-Hillcrest,Outdoor Temperature,2026-02-05T15:00:00-07:00
22.0,Hinton-Hillcrest,Relative Humidity,2026-02-05T15:00:00-07:00
21.5,Hinton-Hillcrest,Wind Speed,2026-02-05T14:00:00-07:00
14.3,Hinton-Hillcrest,Outdoor Temperature,2026-02-05T14:00:00-07:00
225.0,Hinton-Hillcrest,Wind Direction,2026-02-05T14:00:00-07:00
23.3,Hinton-Hillcrest,Relative Humidity,2026-02-05T14:00:00-07:00
0.039,Hinton-Hillcrest,Ozone,2026-02-05T14:00:00-07:00
0.0,Hinton-Hillcrest,Sulphur Dioxide,2026-02-05T14:00:00-07:00
0.0,Hinton-Hillcrest,Nitric Oxide,2026-02-05T14:00:00-07:00
0.0,Hinton-Hillcrest,Total Oxides of Nitrogen,2026-02-05T14:00:00-07:00
